Nome: ALEGRETE
Codigo Estacao: A826
Latitude: -29.70916666
Longitude: -55.52555554
Altitude: 120.88
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-04-30;5;26,6;1002,5;19,6;5,1;1,8;
2020-05-31;11;187,4;1002,4;15,7;7;1,6;
2020-06-30;14;163,4;1001;15,3;6;2,2;
2020-07-31;11;47,4;1003,1;12,6;4,8;1,9;
2020-08-31;11;33,8;1003,1;16,1;5,8;2;
2020-09-30;11;172,6;1001,5;16,6;6,9;2,4;
2020-10-31;6;89,8;999,2;20,2;8,2;2,6;
2020-11-30;7;112,2;999,4;22,6;6,5;2,6;
2020-12-31;8;128,4;996,8;23,8;5,2;2;
2021-01-31;10;null;995,8;24,6;7,3;2,1;
2021-02-28;11;85;997,6;23,3;5,7;1,6;
2021-03-31;10;79,2;998,5;22,5;5,4;1,7;
2021-04-30;7;67,2;1002;20,6;4,9;2;
2021-05-31;9;203;1003,1;14,2;4,9;1,5;
2021-06-30;8;192;1004,7;12,8;5,9;1,7;
2021-07-31;3;21,2;1005,9;12,8;5,1;1,5;
2021-08-31;4;26,2;1003,6;15,8;6,6;2,1;
2021-09-30;8;279;1000,5;17,4;8;2,5;
2021-10-31;10;89,2;1000,2;19,5;6,8;2,2;
2021-11-30;8;63,2;997,5;22,4;6,5;2,2;
2021-12-31;3;71,6;996,9;24,7;5,7;2,4;
2022-01-31;7;40;995,2;27,7;4,9;2,1;
2022-02-28;4;54;996,5;25,8;5,2;1,9;
2022-03-31;9;238,4;998,6;21,6;5,7;1,8;
2022-04-30;9;201,4;1000,3;18,7;6,3;1,8;
2022-05-31;8;72,8;1003,5;14,1;5,5;1,6;
2022-06-30;1;null;null;null;null;null;
2022-07-31;null;null;null;null;null;null;
2022-08-31;6;null;null;14,6;5,3;null;
2022-09-30;7;51,2;1003,3;15,2;5,5;2,1;
2022-10-31;9;73;1000,1;18,4;7,2;2,3;
2022-11-30;5;77;1001,1;22,1;7,2;2,4;
2022-12-31;5;71;996,1;25,8;6,3;2,1;
2023-01-31;9;57,2;996,3;27;5,2;1,9;
2023-02-28;11;null;997,3;25,2;6,3;1,8;
2023-03-31;14;121,4;998,6;25,3;7;1,6;
2023-04-30;6;26,6;1000,7;19,6;5,1;1,7;
2023-05-31;14;226,4;1003,4;17,1;5,3;1,4;
2023-06-30;14;59,6;1004,6;15,9;4,9;1,7;
2023-07-31;9;132,2;1004,1;14,6;6,6;2,1;
2023-08-31;7;60;1001,5;16,5;5,9;1,9;
2023-09-30;19;355;998,6;17,9;7,3;2,6;
2023-10-31;15;310,6;998,6;18,7;5,9;2,2;
2023-11-30;13;148,4;996,1;22,2;6,4;2,3;
2023-12-31;13;294,4;997,2;24,3;6,3;2,1;
2024-01-31;9;113,2;998;24,2;5,8;2,1;
2024-02-29;5;null;998,2;26,5;5,1;1,9;
2024-03-31;12;315,2;998,9;23,5;9,2;1,7;
2024-04-30;18;308;998,8;21,1;6,1;2;
2024-05-31;18;165,2;1002;15;8,2;1,9;
2024-06-30;11;203,6;1000,9;17,3;7,3;2,2;
2024-07-31;6;5,6;1007,7;13,1;4,8;1,9;
2024-08-31;13;183,6;1003,7;14,9;8,3;2,2;
2024-09-30;14;85,4;999,6;18,7;5,4;2,1;
2024-10-31;12;94;999,6;20,8;7,1;2,3;
2024-11-30;12;113,2;997,6;23,3;6;2,2;
2024-12-31;7;null;997;22,7;5,9;2;

