Nome: CANELA
Codigo Estacao: A879
Latitude: -29.36888888
Longitude: -50.82722221
Altitude: 830.93
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2012-04-30;14;107,8;920,9;15,3;7,6;2,3;
2012-05-31;8;47,8;924,2;14,4;7,3;2,7;
2012-06-30;14;null;922,2;13,3;7;2,8;
2012-07-31;13;211,2;922,6;10,8;10,7;3;
2012-08-31;9;96,4;925,9;15,8;11,9;3,6;
2012-09-30;14;250,8;922,8;14,5;10,4;3,3;
2012-10-31;13;201,4;919,5;17,3;9,7;3,3;
2012-11-30;12;93,8;919,6;18,1;8,1;2,7;
2012-12-31;13;200,4;917,4;20,7;10,7;2,9;
2013-01-31;13;170;920,3;18,6;8,1;2,7;
2013-02-28;22;220,2;919,4;19,2;7,2;2,6;
2013-03-31;14;124,4;921,1;16,8;8,6;2,6;
2013-04-30;12;51,8;922,2;15,8;7;2,5;
2013-05-31;16;119,4;921,8;13,2;8,2;2,7;
2013-06-30;22;174,6;922,3;11,7;8,6;2,7;
2013-07-31;11;89,4;924,4;11,2;7,5;2,8;
2013-08-31;18;468;923,5;10,5;8,1;2,9;
2013-09-30;19;195;922,2;13,9;7,1;2,9;
2013-10-31;19;172,8;921,3;14,8;8,8;2,9;
2013-11-30;13;275;919,5;17,8;9,9;3,7;
2013-12-31;14;188,8;917,8;19,8;7,8;2,9;
2014-01-31;17;233;920,1;21,6;10,2;3;
2014-02-28;15;214,4;920,6;21,4;10;3,1;
2014-03-31;17;138,4;920,6;18,3;8,8;2,9;
2014-04-30;15;126;922,8;16,2;8,8;2,9;
2014-05-31;27;128,4;922,4;12,9;10,9;2,7;
2014-06-30;23;332,8;922,2;12,4;9,6;3,2;
2014-07-31;18;151,8;925,4;12;10;3,5;
2014-08-31;16;113,6;923,6;13,5;9,6;3,3;
2014-09-30;20;219,6;921;14,9;9;3,6;
2014-10-31;15;186;921,9;17;9,5;3,2;
2014-11-30;19;147,6;919,7;18,2;8,3;2,9;
2014-12-31;17;248,2;919,1;19,5;8,3;3,1;
2015-01-31;24;190,4;920,6;20,5;8,7;2,8;
2015-02-28;21;139,2;920;19,7;6;2,5;
2015-03-31;16;195,2;921,2;18,6;8;2,5;
2015-04-30;24;174,2;922,6;16,2;7,2;2,4;
2015-05-31;18;205;923,4;14;8,4;3;
2015-06-30;15;207,2;924,4;12,3;8;3,4;
2015-07-31;22;343,4;922,9;12,3;8,4;2,9;
2015-08-31;10;133;922,5;16,7;10,1;3,6;
2015-09-30;23;89;919,8;13,6;9,1;2,6;
2015-10-31;25;261,4;920,7;15;8,9;2,8;
2015-11-30;18;193,6;918,8;16,6;10,3;2,9;
2015-12-31;22;258,8;918,7;19,5;9,4;3;
2016-01-31;17;169,4;919,4;20,7;8;2,9;
2016-02-29;14;104,2;919,9;20,9;7,3;2,7;
2016-03-31;22;294,8;921,7;18;7,8;2,9;
2016-04-30;19;289,2;921,1;18,4;10,1;3,1;
2016-05-31;20;148,6;923,9;11,1;8,6;2,4;
2016-06-30;14;12;925,5;8,6;7,1;2,3;
2016-07-31;14;165,8;922,9;11,4;10,3;3,2;
2016-08-31;14;159;922,5;12,9;10;2,9;
2016-09-30;13;101;923;12,4;10,5;2,8;
2016-10-31;14;359,4;920,4;15,2;9;3,5;
2016-11-30;12;139,6;920,1;16,5;8;2,6;
2016-12-31;16;172,8;918,7;19,4;9,1;2,9;
2017-01-31;19;205;919,7;20,4;7;2,8;
2017-02-28;17;111,6;919,5;21,4;8,9;3,2;
2017-03-31;18;231;921,6;18,3;8,8;2,9;
2017-04-30;14;146,4;922,4;15,8;9,6;3,1;
2017-05-31;19;286,6;922,4;14,7;10,4;3,1;
2017-06-30;5;null;null;null;9,3;null;
2017-07-31;null;null;null;null;null;null;
2017-08-31;2;null;null;null;null;null;
2017-09-30;15;191,4;923,8;17,2;9,2;3;
2017-10-31;19;251,4;919,2;15,9;10,9;3,3;
2017-11-30;16;258;918,7;16,1;8,4;2,8;
2017-12-31;15;223;918,4;19,4;8,7;2,9;
2018-01-31;23;208,2;919;19,5;7,7;3;
2018-02-28;10;148;920,1;18,8;6,8;2,7;
2018-03-31;22;184,4;919,2;18,4;8,2;2,3;
2018-04-30;13;111,8;923,6;18,4;7,1;2,4;
2018-05-31;15;121,4;923,7;14;7,5;2,8;
2018-06-30;19;167,8;923,5;11,2;11,8;3;
2018-07-31;21;251,8;923,6;11,9;9,7;3,1;
2018-08-31;15;177;924;10,7;7,9;3,1;
2018-09-30;17;284,2;921;15,3;7,8;2,8;
2018-10-31;16;245,8;920,6;15,3;8,7;2,9;
2018-11-30;13;175;919,9;18;9,6;3,1;
2018-12-31;12;130,8;919,8;19,3;8;2,7;
2019-01-31;17;160,8;920,6;22;10,9;3,1;
2019-02-28;13;136;920,1;19,3;8,3;2,5;
2019-03-31;16;160,6;922;18,1;7,7;2,7;
2019-04-30;19;198;921,2;17,2;7,6;2,1;
2019-05-31;19;260,8;921,8;15;7;2,4;
2019-06-30;13;51,4;924,2;14,8;10,2;3,1;
2019-07-31;12;84,2;924;11,4;7,5;2,8;
2019-08-31;10;99,4;925,8;12,3;8,3;3,2;
2019-09-30;12;97,4;922,4;13,6;10;2,7;
2019-10-31;20;389;921,1;16,7;9,3;2,8;
2019-11-30;16;216;919,5;17,8;7,6;2,9;
2019-12-31;6;49,8;919;19,9;8,1;2,9;
2020-01-31;15;233;918,8;20;7,1;2,5;
2020-02-29;15;153,8;920,8;19,2;8,3;2,9;
2020-03-31;7;35,4;922,1;19,7;6;2,6;
2020-04-30;13;42,6;922,9;15,6;8;2,8;
2020-05-31;10;171,6;922,3;13,3;8,9;3,2;
2020-06-30;15;245,2;921,9;13,4;10,8;null;
2020-07-31;18;412,4;922,4;11,1;10,4;3,2;
2020-08-31;12;136,4;924;13,4;8,5;2,7;
2020-09-30;19;181;922,1;14,3;9,6;null;
2020-10-31;12;135,6;920,5;15,8;8;null;
2020-11-30;8;121,2;921;16,9;8,2;null;
2020-12-31;18;57;919;19;7,8;null;
2021-01-31;null;null;919,1;20;8,8;null;
2021-02-28;14;170,2;919,3;19,2;6,9;null;
2021-03-31;23;163,2;920;18,7;6,1;null;
2021-04-30;12;25,6;923,5;16,4;7,6;null;
2021-05-31;21;241;922,6;11,6;9,1;null;
2021-06-30;18;188;923,7;10,7;10,9;null;
2021-07-31;5;35,8;925,1;11,6;7,7;null;
2021-08-31;13;159,8;924,5;13,6;7,9;null;
2021-09-30;17;197,6;921,4;14,7;11,3;null;
2021-10-31;15;null;920;14,1;9,6;null;
2021-11-30;13;120;918,9;17;8,2;null;
2021-12-31;5;null;null;null;7,1;null;
2022-01-31;null;null;null;null;5,6;null;
2022-02-28;null;null;null;null;5,9;null;
2022-03-31;null;null;null;null;6,5;null;
2022-04-30;null;null;null;null;null;null;
2022-05-31;11;null;null;10,9;9,5;null;
2022-06-30;22;261,2;922,6;10;6,6;null;
2022-07-31;14;174,6;921,9;14,5;9;null;
2022-08-31;19;183,4;924;11,6;7,1;null;
2022-09-30;16;129,4;922,7;12,1;8,4;null;
2022-10-31;24;150,2;920,3;14,5;7;null;
2022-11-30;14;102,6;922,1;15,9;null;null;
2022-12-31;16;82,6;918,4;19,1;5;null;
2023-01-31;16;119,6;919,2;20,8;null;null;
2023-02-28;14;210;919,5;19,5;null;null;
2023-03-31;16;227,2;921;20,5;null;null;
2023-04-30;15;133,2;921,4;15,6;null;null;
2023-05-31;17;152,4;923,7;14,7;null;null;
2023-06-30;15;230;924,1;12,7;6,8;null;
2023-07-31;12;237,4;923,9;12;null;null;
2023-08-31;12;108;921,9;13,5;null;null;
2023-09-30;21;433,6;920,1;15,4;9,9;null;
2023-10-31;23;356,4;919,4;14,9;8,1;2,6;
2023-11-30;17;452,2;918,3;17,6;8,3;2,8;
2023-12-31;18;158,8;919,5;20,2;7,8;2,7;
2024-01-31;24;263,4;920;19,3;5,9;2,3;
2024-02-29;15;272,2;921,1;21,1;6,1;2,5;
2024-03-31;15;143,8;921,1;19,9;8,9;2,3;
2024-04-30;23;325;921;17,9;9,5;2,7;
2024-05-31;25;767,2;921,2;13,5;9,6;2,9;
2024-06-30;15;345;922,2;14,3;8,6;3,3;
2024-07-31;18;117,6;926,4;10,7;6,6;2,1;
2024-08-31;14;123,6;923,6;13,3;7,4;3;
2024-09-30;14;166;921,1;16,4;9,4;3;
2024-10-31;15;185,4;920,9;16,3;9,1;2,8;
2024-11-30;14;318,6;919,6;18,5;7,9;2,8;
2024-12-31;17;271,8;918,2;17,4;7,7;2,8;

