Nome: LAGOA VERMELHA
Codigo Estacao: A844
Latitude: -28.222381
Longitude: -51.512845
Altitude: 833.83
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2013-10-31;14;190;920,9;16,4;8,7;3,5;
2013-11-30;11;130;919;19,4;8,1;4,1;
2013-12-31;11;73,2;917,2;21,9;8,1;3,2;
2014-01-31;17;178,6;919,9;22,2;8,6;2,8;
2014-02-28;15;214,8;920,2;22,1;10,5;3,3;
2014-03-31;13;247,8;920,2;19,1;7,5;3;
2014-04-30;11;139;922,2;17,5;8,5;3,4;
2014-05-31;18;228;922,2;13,9;9,4;2,9;
2014-06-30;21;348,6;922,1;12,9;11,6;3,4;
2014-07-31;12;65,8;925,2;12,8;7,7;3,3;
2014-08-31;14;139,8;923,6;14,3;8,6;3,1;
2014-09-30;16;274,2;920,7;16,2;8,8;3,6;
2014-10-31;10;135,2;921,5;18,7;10,7;3,7;
2014-11-30;11;101,8;919,2;19,9;10,9;3,6;
2014-12-31;14;186,2;918,7;20,6;7,6;3,4;
2015-01-31;20;201,8;920,5;21,2;9,1;3;
2015-02-28;18;191,2;919,5;20,8;7,6;2,9;
2015-03-31;14;28,6;920,6;20;9;3,1;
2015-04-30;null;null;922;17,6;8,3;3,1;
2015-05-31;6;null;923,5;15,4;8,1;3,2;
2015-06-30;null;null;null;null;7,8;null;
2015-07-31;null;null;null;null;6,8;null;
2015-08-31;5;41,4;922,5;17,3;7,6;3,4;
2015-09-30;8;null;null;13,6;9,3;null;
2015-10-31;null;null;null;null;null;null;
2015-11-30;6;null;null;null;null;null;
2015-12-31;15;254,2;918,5;20,9;10,3;3,1;
2016-01-31;4;null;918,6;22,3;7,2;3,3;
2016-02-29;17;null;919,6;21,9;7,1;2,7;
2016-03-31;17;202,8;921,2;19;7,4;3;
2016-04-30;17;175,6;921;19,7;8,6;2,8;
2016-05-31;17;90;923,4;12,8;6,6;2,8;
2016-06-30;13;27,8;925,4;9,4;7,7;2,6;
2016-07-31;15;218,2;923;12,2;7,7;3,1;
2016-08-31;17;140,6;922,3;13,7;9,1;3,2;
2016-09-30;9;72,4;922,9;13,9;7,9;3,2;
2016-10-31;17;336,6;920;16,5;11,5;3,8;
2016-11-30;13;114,4;919,5;18,7;11,8;3,4;
2016-12-31;16;109,8;918,4;20,8;8;3;
2017-01-31;19;221,2;919,3;21,5;8,8;3;
2017-02-28;14;null;919,4;22,1;7,8;2,8;
2017-03-31;18;117,8;921;19,8;7,7;3;
2017-04-30;13;187;922;16,8;7;3,2;
2017-05-31;19;383;921,9;15,3;9,4;3,3;
2017-06-30;12;178,6;923,4;13,2;8,3;2,9;
2017-07-31;3;11,8;927,9;13,4;8;3,1;
2017-08-31;13;167,4;922,4;14,6;9,1;3,6;
2017-09-30;8;null;923,3;18,8;7,3;3,1;
2017-10-31;21;168,2;919,1;17;12,5;3,5;
2017-11-30;11;144,4;918,1;18,2;8,1;3,4;
2017-12-31;13;150;917,7;21,5;11,7;3,2;
2018-01-31;18;177,6;918,6;20,7;8,2;3;
2018-02-28;9;89,4;919,5;20;7;2,9;
2018-03-31;20;128,6;918,8;20,3;10,1;2,6;
2018-04-30;8;67;923,2;19,5;6,6;2,6;
2018-05-31;13;107,4;923,5;15,1;7,8;2,8;
2018-06-30;18;155,8;923,5;11,7;7,5;2,6;
2018-07-31;17;119,4;923,5;13,3;7,6;3;
2018-08-31;12;116,4;923,9;11,6;8,3;3,1;
2018-09-30;15;208,6;920,5;16,3;11,4;3,2;
2018-10-31;17;240;919,9;16,8;10;3,7;
2018-11-30;12;245,6;919,4;19,7;9,3;3,5;
2018-12-31;14;162,6;919,4;20,9;8;3;
2019-01-31;17;133;920,5;23;7,4;2,9;
2019-02-28;12;171,8;919,5;20,5;7,9;3;
2019-03-31;15;152,4;921,5;19,2;7,4;3,1;
2019-04-30;14;136,4;920,8;18,7;6,6;2,6;
2019-05-31;19;220,2;921,4;16,1;8;2,9;
2019-06-30;8;32;924,2;15,2;6,6;2,7;
2019-07-31;11;112;923,9;12,1;7,3;2,9;
2019-08-31;7;42,4;925,7;13;8,7;3,4;
2019-09-30;10;75,8;921,8;15,9;7,2;3,6;
2019-10-31;16;312;920,5;18,6;11,5;3,6;
2019-11-30;10;118,8;918,9;19,9;10,2;3,7;
2019-12-31;10;92;918,7;21,3;7,2;3,2;
2020-01-31;12;184,8;918,3;21,3;8,2;3,1;
2020-02-29;8;109,2;920,3;20,7;7,5;3,2;
2020-03-31;7;18,2;921,5;21,1;6,7;2,9;
2020-04-30;7;44;922,7;16,7;8,2;3,1;
2020-05-31;11;162,8;922,5;13,9;7,8;2,8;
2020-06-30;17;227,2;921,9;13,9;10,6;3,3;
2020-07-31;16;351,2;922,4;12,1;7,2;3;
2020-08-31;7;91,2;923,6;14,5;7,5;3,2;
2020-09-30;10;116;921,5;16,9;8,8;3,4;
2020-10-31;6;40,4;919,8;18,7;8,8;3,6;
2020-11-30;12;94,8;920,2;18,9;8,1;3,4;
2020-12-31;18;105,6;918,4;20,9;11;3,2;
2021-01-31;20;null;918,6;20,9;7,2;3,1;
2021-02-28;7;69,8;918,9;20,2;8,5;2,9;
2021-03-31;13;239;919,5;20,2;6,9;2,9;
2021-04-30;4;13,2;922,9;17,2;7,5;3,1;
2021-05-31;5;16,4;922,4;13,2;8,2;2,8;
2021-06-30;4;18,4;923,6;11,7;12,1;3,1;
2021-07-31;5;4,2;925,2;11,4;8;2,9;
2021-08-31;3;22,8;924;15,2;7,8;3,4;
2021-09-30;19;205,2;921,1;16,6;9,7;3,4;
2021-10-31;15;134,2;920,4;16,8;8,1;3,6;
2021-11-30;8;91,2;918,4;19,8;9,7;3,4;
2021-12-31;7;25,8;918;21,4;9,1;3,5;
2022-01-31;8;null;918,7;23;8;3,1;
2022-02-28;13;61,8;918,9;21,8;9,7;2,9;
2022-03-31;7;null;null;null;8,7;null;
2022-04-30;null;null;null;null;10,8;null;
2022-05-31;8;null;null;null;6,9;null;
2022-06-30;18;297,2;922,4;11,2;8,6;3;
2022-07-31;13;67,8;922,1;15,4;7,9;3,2;
2022-08-31;13;132,2;923,6;12,7;11;3,5;
2022-09-30;12;59,2;922,2;13,1;12,6;3,8;
2022-10-31;15;167,6;919,9;16,2;9,5;3,4;
2022-11-30;11;39,6;921,2;17,5;9,1;3,9;
2022-12-31;15;107,2;917,7;21,1;7,5;3,3;
2023-01-31;11;50;918,7;22,2;10,7;2,9;
2023-02-28;14;62;919,1;20,7;8,1;2,7;
2023-03-31;14;49,8;920,7;21,2;8,9;3;
2023-04-30;12;75,2;921;17;8,3;3;
2023-05-31;8;96;923,5;15,5;6,6;2,7;
2023-06-30;11;126;924,2;13,2;6,8;2,9;
2023-07-31;14;166,4;923,8;13,3;7,1;3,1;
2023-08-31;9;64,2;921,7;14,7;8;3,2;
2023-09-30;17;321,6;919,8;17,1;11,8;3,6;
2023-10-31;17;399,4;918,7;16,8;8,7;3,6;
2023-11-30;17;386,2;917,9;19,4;8,8;3,6;
2023-12-31;12;87,2;919,1;21,7;11,9;3,2;
2024-01-31;16;159;919,4;21;7,7;3,4;
2024-02-29;13;128,2;920,5;22,5;6,4;2,9;
2024-03-31;12;92,6;920,7;21,1;7,5;2,9;
2024-04-30;17;168,8;920,7;19,7;7,5;3,1;
2024-05-31;23;349,8;921,2;14,8;10,1;3,1;
2024-06-30;12;207,8;922,3;15;9,3;3,1;
2024-07-31;14;133;925,8;12,3;7;3;
2024-08-31;8;87;923,6;14,5;7,5;3,1;
2024-09-30;9;120,6;920,9;18;12,4;3,4;
2024-10-31;10;197,8;920,4;18,3;10,4;3,6;
2024-11-30;11;43,4;918,9;20,7;8,1;3,6;
2024-12-31;15;null;917,7;19,7;7,4;3,4;

